"date_id","label"
"2018-07-17-1555_31",0
"2018-07-17-1555_32",1
"2018-07-17-1555_33",0
"2018-07-17-1555_34",0
"2018-07-17-1555_35",0
"2018-07-17-1555_36",0
"2018-07-17-1555_4",0
"2018-07-17-1555_5",1
"2018-07-17-1555_6",1
"2018-07-17-1555_7",0
"2018-07-17-1555_8",0
"2018-07-17-1555_9",0
"2018-07-17-1600_1",0
"2018-07-17-1600_10",0
"2018-07-17-1600_11",0
"2018-07-17-1600_12",0
"2018-07-17-1600_13",0
"2018-07-17-1600_14",0
"2018-07-17-1600_15",0
"2018-07-17-1600_16",0
"2018-07-17-1600_17",0
"2018-07-17-1600_18",0
"2018-07-17-1600_19",0
"2018-07-17-1600_2",1
"2018-07-17-1600_20",0
"2018-07-17-1600_21",1
"2018-07-17-1600_22",1
"2018-07-17-1600_23",1
"2018-07-17-1600_24",0
"2018-07-17-1600_25",1
"2018-07-17-1600_26",0
"2018-07-17-1600_27",1
"2018-07-17-1600_28",0
"2018-07-17-1600_29",1
"2018-07-17-1600_3",0
"2018-07-17-1600_30",0
"2018-07-17-1600_31",0
"2018-07-17-1600_32",1
"2018-07-17-1600_33",0
"2018-07-17-1600_34",1
"2018-07-17-1600_35",0
"2018-07-17-1600_36",0
"2018-07-17-1600_4",0
"2018-07-17-1600_5",1
"2018-07-17-1600_6",1
"2018-07-17-1600_7",0
"2018-07-17-1600_8",1
"2018-07-17-1600_9",0
"2018-07-17-1605_1",1
"2018-07-17-1605_10",0
"2018-07-17-1605_11",0
"2018-07-17-1605_12",0
"2018-07-17-1605_13",0
"2018-07-17-1605_14",0
"2018-07-17-1605_15",0
"2018-07-17-1605_16",0
"2018-07-17-1605_17",0
"2018-07-17-1605_18",0
"2018-07-17-1605_19",0
"2018-07-17-1605_2",1
"2018-07-17-1605_20",0
"2018-07-17-1605_21",0
"2018-07-17-1605_22",1
"2018-07-17-1605_23",1
"2018-07-17-1605_24",0
"2018-07-17-1605_25",1
"2018-07-17-1605_26",0
"2018-07-17-1605_27",1
"2018-07-17-1605_28",0
"2018-07-17-1605_29",1
"2018-07-17-1605_3",0
"2018-07-17-1605_30",0
"2018-07-17-1605_31",0
"2018-07-17-1605_32",1
"2018-07-17-1605_33",0
"2018-07-17-1605_34",1
"2018-07-17-1605_35",0
"2018-07-17-1605_36",0
"2018-07-17-1605_4",0
"2018-07-17-1605_5",1
"2018-07-17-1605_6",1
"2018-07-17-1605_7",0
"2018-07-17-1605_8",1
"2018-07-17-1605_9",0
"2018-07-17-1610_1",1
"2018-07-17-1610_10",0
"2018-07-17-1610_11",0
"2018-07-17-1610_12",0
"2018-07-17-1610_13",0
"2018-07-17-1610_14",0
"2018-07-17-1610_15",0
"2018-07-17-1610_16",0
"2018-07-17-1610_17",0
"2018-07-17-1610_18",0
"2018-07-17-1610_19",0
"2018-07-17-1610_2",1
"2018-07-17-1610_20",0
"2018-07-17-1610_21",1
"2018-07-17-1610_22",1
"2018-07-17-1610_23",1
"2018-07-17-1610_24",0
"2018-07-17-1610_25",0
"2018-07-17-1610_26",0
"2018-07-17-1610_27",1
"2018-07-17-1610_28",0
"2018-07-17-1610_29",1
"2018-07-17-1610_3",0
"2018-07-17-1610_30",0
"2018-07-17-1610_31",0
"2018-07-17-1610_32",0
"2018-07-17-1610_33",0
"2018-07-17-1610_34",1
"2018-07-17-1610_35",0
"2018-07-17-1610_36",0
"2018-07-17-1610_4",0
"2018-07-17-1610_5",1
"2018-07-17-1610_6",1
"2018-07-17-1610_7",0
"2018-07-17-1610_8",1
"2018-07-17-1610_9",0
"2018-07-17-1615_1",1
"2018-07-17-1615_10",0
"2018-07-17-1615_11",0
"2018-07-17-1615_12",0
"2018-07-17-1615_13",0
"2018-07-17-1615_14",0
"2018-07-17-1615_15",0
"2018-07-17-1615_16",0
"2018-07-17-1615_17",0
"2018-07-17-1615_18",0
"2018-07-17-1615_19",0
"2018-07-17-1615_2",1
"2018-07-17-1615_20",0
"2018-07-17-1615_21",1
"2018-07-17-1615_22",1
"2018-07-17-1615_23",1
"2018-07-17-1615_24",0
"2018-07-17-1615_25",1
"2018-07-17-1615_26",0
"2018-07-17-1615_27",1
"2018-07-17-1615_28",0
"2018-07-17-1615_29",1
"2018-07-17-1615_3",0
"2018-07-17-1615_30",0
"2018-07-17-1615_31",0
"2018-07-17-1615_32",0
"2018-07-17-1615_33",0
"2018-07-17-1615_34",1
"2018-07-17-1615_35",0
"2018-07-17-1615_36",0
"2018-07-17-1615_4",0
"2018-07-17-1615_5",1
"2018-07-17-1615_6",1
"2018-07-17-1615_7",0
"2018-07-17-1615_8",0
"2018-07-17-1615_9",0
"2018-07-17-1620_1",1
"2018-07-17-1620_10",0
"2018-07-17-1620_11",0
"2018-07-17-1620_12",0
"2018-07-17-1620_13",0
"2018-07-17-1620_14",0
"2018-07-17-1620_15",0
"2018-07-17-1620_16",0
"2018-07-17-1620_17",0
"2018-07-17-1620_18",0
"2018-07-17-1620_19",0
"2018-07-17-1620_2",1
"2018-07-17-1620_20",0
"2018-07-17-1620_21",1
"2018-07-17-1620_22",1
"2018-07-17-1620_23",1
"2018-07-17-1620_24",0
"2018-07-17-1620_25",1
"2018-07-17-1620_26",0
"2018-07-17-1620_27",1
"2018-07-17-1620_28",0
"2018-07-17-1620_29",1
"2018-07-17-1620_3",0
"2018-07-17-1620_30",0
"2018-07-17-1620_31",0
"2018-07-17-1620_32",0
"2018-07-17-1620_33",0
"2018-07-17-1620_34",0
"2018-07-17-1620_35",0
"2018-07-17-1620_36",0
"2018-07-17-1620_4",0
"2018-07-17-1620_5",1
"2018-07-17-1620_6",1
"2018-07-17-1620_7",0
"2018-07-17-1620_8",1
"2018-07-17-1620_9",0
"2018-07-17-1625_1",1
"2018-07-17-1625_10",0
"2018-07-17-1625_11",0
"2018-07-17-1625_12",0
"2018-07-17-1625_13",0
"2018-07-17-1625_14",0
"2018-07-17-1625_15",0
"2018-07-17-1625_16",0
"2018-07-17-1625_17",0
"2018-07-17-1625_18",0
"2018-07-17-1625_19",0
"2018-07-17-1625_2",0
"2018-07-17-1625_20",0
"2018-07-17-1625_21",1
"2018-07-17-1625_22",1
"2018-07-17-1625_23",1
"2018-07-17-1625_24",0
"2018-07-17-1625_25",1
"2018-07-17-1625_26",0
"2018-07-17-1625_27",1
"2018-07-17-1625_28",0
"2018-07-17-1625_29",1
"2018-07-17-1625_3",0
"2018-07-17-1625_30",0
"2018-07-17-1625_31",1
"2018-07-17-1625_32",0
"2018-07-17-1625_33",0
"2018-07-17-1625_34",1
"2018-07-17-1625_35",0
"2018-07-17-1625_36",0
"2018-07-17-1625_4",0
"2018-07-17-1625_5",0
"2018-07-17-1625_6",1
"2018-07-17-1625_7",0
"2018-07-17-1625_8",1
"2018-07-17-1625_9",0
"2018-07-17-1630_1",1
"2018-07-17-1630_10",0
"2018-07-17-1630_11",0
"2018-07-17-1630_12",0
"2018-07-17-1630_13",0
"2018-07-17-1630_14",0
"2018-07-17-1630_15",0
"2018-07-17-1630_16",0
"2018-07-17-1630_17",0
"2018-07-17-1630_18",0
"2018-07-17-1630_19",0
"2018-07-17-1630_2",1
"2018-07-17-1630_20",0
"2018-07-17-1630_21",1
"2018-07-17-1630_22",0
"2018-07-17-1630_23",1
"2018-07-17-1630_24",0
"2018-07-17-1630_25",1
"2018-07-17-1630_26",0
"2018-07-17-1630_27",1
"2018-07-17-1630_28",0
"2018-07-17-1630_29",1
"2018-07-17-1630_3",0
"2018-07-17-1630_30",0
"2018-07-17-1630_31",0
"2018-07-17-1630_32",0
"2018-07-17-1630_33",0
"2018-07-17-1630_34",1
"2018-07-17-1630_35",0
"2018-07-17-1630_36",0
"2018-07-17-1630_4",0
"2018-07-17-1630_5",1
"2018-07-17-1630_6",1
"2018-07-17-1630_7",0
"2018-07-17-1630_8",0
"2018-07-17-1630_9",0
"2018-07-17-1635_1",1
"2018-07-17-1635_10",0
"2018-07-17-1635_11",0
"2018-07-17-1635_12",0
"2018-07-17-1635_13",0
"2018-07-17-1635_14",0
"2018-07-17-1635_15",0
"2018-07-17-1635_16",0
"2018-07-17-1635_17",0
"2018-07-17-1635_18",0
"2018-07-17-1635_19",0
"2018-07-17-1635_2",1
"2018-07-17-1635_20",0
"2018-07-17-1635_21",1
"2018-07-17-1635_22",1
"2018-07-17-1635_23",1
"2018-07-17-1635_24",0
"2018-07-17-1635_25",0
"2018-07-17-1635_26",0
"2018-07-17-1635_27",1
"2018-07-17-1635_28",0
"2018-07-17-1635_29",1
"2018-07-17-1635_3",0
"2018-07-17-1635_30",0
"2018-07-17-1635_31",1
"2018-07-17-1635_32",0
"2018-07-17-1635_33",0
"2018-07-17-1635_34",1
"2018-07-17-1635_35",0
"2018-07-17-1635_36",0
"2018-07-17-1635_4",0
"2018-07-17-1635_5",1
"2018-07-17-1635_6",0
"2018-07-17-1635_7",0
"2018-07-17-1635_8",1
"2018-07-17-1635_9",0
"2018-07-17-1640_1",1
"2018-07-17-1640_10",0
"2018-07-17-1640_11",0
"2018-07-17-1640_12",0
"2018-07-17-1640_13",0
"2018-07-17-1640_14",0
"2018-07-17-1640_15",0
"2018-07-17-1640_16",0
"2018-07-17-1640_17",0
"2018-07-17-1640_18",0
"2018-07-17-1640_19",0
"2018-07-17-1640_2",1
"2018-07-17-1640_20",0
"2018-07-17-1640_21",1
"2018-07-17-1640_22",0
"2018-07-17-1640_23",1
"2018-07-17-1640_24",0
"2018-07-17-1640_25",0
"2018-07-17-1640_26",0
"2018-07-17-1640_27",1
"2018-07-17-1640_28",0
"2018-07-17-1640_29",1
"2018-07-17-1640_3",0
"2018-07-17-1640_30",0
"2018-07-17-1640_31",1
"2018-07-17-1640_32",0
"2018-07-17-1640_33",0
"2018-07-17-1640_34",0
"2018-07-17-1640_35",0
"2018-07-17-1640_36",0
"2018-07-17-1640_4",0
"2018-07-17-1640_5",1
"2018-07-17-1640_6",1
"2018-07-17-1640_7",0
"2018-07-17-1640_8",1
"2018-07-17-1640_9",0
"2018-07-17-1645_1",1
"2018-07-17-1645_10",0
"2018-07-17-1645_11",0
"2018-07-17-1645_12",0
"2018-07-17-1645_13",0
"2018-07-17-1645_14",0
"2018-07-17-1645_15",0
"2018-07-17-1645_16",0
"2018-07-17-1645_17",0
"2018-07-17-1645_18",0
"2018-07-17-1645_19",0
"2018-07-17-1645_2",0
"2018-07-17-1645_20",0
"2018-07-17-1645_21",1
"2018-07-17-1645_22",1
"2018-07-17-1645_23",1
"2018-07-17-1645_24",0
"2018-07-17-1645_25",0
"2018-07-17-1645_26",0
"2018-07-17-1645_27",1
"2018-07-17-1645_28",0
"2018-07-17-1645_29",0
"2018-07-17-1645_3",0
"2018-07-17-1645_30",0
"2018-07-17-1645_31",1
"2018-07-17-1645_32",0
"2018-07-17-1645_33",0
"2018-07-17-1645_34",1
"2018-07-17-1645_35",0
"2018-07-17-1645_36",0
"2018-07-17-1645_4",0
"2018-07-17-1645_5",1
"2018-07-17-1645_6",1
"2018-07-17-1645_7",0
"2018-07-17-1645_8",1
"2018-07-17-1645_9",0
"2018-07-17-1650_1",0
"2018-07-17-1650_10",0
"2018-07-17-1650_11",0
"2018-07-17-1650_12",0
"2018-07-17-1650_13",0
"2018-07-17-1650_14",0
"2018-07-17-1650_15",0
"2018-07-17-1650_16",0
"2018-07-17-1650_17",0
"2018-07-17-1650_18",0
"2018-07-17-1650_19",0
"2018-07-17-1650_2",1
"2018-07-17-1650_20",0
"2018-07-17-1650_21",1
"2018-07-17-1650_22",1
"2018-07-17-1650_23",1
"2018-07-17-1650_24",0
"2018-07-17-1650_25",0
"2018-07-17-1650_26",0
"2018-07-17-1650_27",0
"2018-07-17-1650_28",0
"2018-07-17-1650_29",0
"2018-07-17-1650_3",0
"2018-07-17-1650_30",0
"2018-07-17-1650_31",1
"2018-07-17-1650_32",0
"2018-07-17-1650_33",0
"2018-07-17-1650_34",1
"2018-07-17-1650_35",0
"2018-07-17-1650_36",0
"2018-07-17-1650_4",0
"2018-07-17-1650_5",1
"2018-07-17-1650_6",1
"2018-07-17-1650_7",0
"2018-07-17-1650_8",0
"2018-07-17-1650_9",0
"2018-07-17-1655_1",0
"2018-07-17-1655_10",1
"2018-07-17-1655_11",0
"2018-07-17-1655_12",0
"2018-07-17-1655_13",0
"2018-07-17-1655_14",0
"2018-07-17-1655_15",0
"2018-07-17-1655_16",0
"2018-07-17-1655_17",0
"2018-07-17-1655_18",0
"2018-07-17-1655_19",0
"2018-07-17-1655_2",1
"2018-07-17-1655_20",0
"2018-07-17-1655_21",1
"2018-07-17-1655_22",0
"2018-07-17-1655_23",1
"2018-07-17-1655_24",0
"2018-07-17-1655_25",0
"2018-07-17-1655_26",0
"2018-07-17-1655_27",1
"2018-07-17-1655_28",0
"2018-07-17-1655_29",0
"2018-07-17-1655_3",0
"2018-07-17-1655_30",0
"2018-07-17-1655_31",0
"2018-07-17-1655_32",0
"2018-07-17-1655_33",0
"2018-07-17-1655_34",1
"2018-07-17-1655_35",0
"2018-07-17-1655_36",0
"2018-07-17-1655_4",0
"2018-07-17-1655_5",0
"2018-07-17-1655_6",1
"2018-07-17-1655_7",0
"2018-07-17-1655_8",1
"2018-07-17-1655_9",0
"2018-07-17-1700_1",1
"2018-07-17-1700_10",0
"2018-07-17-1700_11",0
"2018-07-17-1700_12",0
"2018-07-17-1700_13",0
"2018-07-17-1700_14",0
"2018-07-17-1700_15",0
"2018-07-17-1700_16",0
"2018-07-17-1700_17",0
"2018-07-17-1700_18",0
"2018-07-17-1700_19",0
"2018-07-17-1700_2",1
"2018-07-17-1700_20",0
"2018-07-17-1700_21",1
"2018-07-17-1700_22",1
"2018-07-17-1700_23",1
"2018-07-17-1700_24",0
"2018-07-17-1700_25",0
"2018-07-17-1700_26",0
"2018-07-17-1700_27",1
"2018-07-17-1700_28",0
"2018-07-17-1700_29",0
"2018-07-17-1700_3",0
"2018-07-17-1700_30",0
"2018-07-17-1700_31",1
"2018-07-17-1700_32",0
"2018-07-17-1700_33",0
"2018-07-17-1700_34",1
"2018-07-17-1700_35",0
"2018-07-17-1700_36",0
"2018-07-17-1700_4",0
"2018-07-17-1700_5",1
"2018-07-17-1700_6",1
"2018-07-17-1700_7",0
"2018-07-17-1700_8",1
"2018-07-17-1700_9",0
"2018-07-17-1705_1",1
"2018-07-17-1705_10",0
"2018-07-17-1705_11",0
"2018-07-17-1705_12",0
"2018-07-17-1705_13",0
"2018-07-17-1705_14",0
"2018-07-17-1705_15",0
"2018-07-17-1705_16",0
"2018-07-17-1705_17",0
"2018-07-17-1705_18",0
"2018-07-17-1705_19",0
"2018-07-17-1705_2",1
"2018-07-17-1705_20",0
"2018-07-17-1705_21",1
"2018-07-17-1705_22",1
"2018-07-17-1705_23",0
"2018-07-17-1705_24",0
"2018-07-17-1705_25",0
"2018-07-17-1705_26",0
"2018-07-17-1705_27",1
"2018-07-17-1705_28",0
"2018-07-17-1705_29",0
"2018-07-17-1705_3",0
"2018-07-17-1705_30",0
"2018-07-17-1705_31",1
"2018-07-17-1705_32",0
"2018-07-17-1705_33",0
"2018-07-17-1705_34",1
"2018-07-17-1705_35",0
"2018-07-17-1705_36",0
"2018-07-17-1705_4",0
"2018-07-17-1705_5",1
"2018-07-17-1705_6",1
"2018-07-17-1705_7",0
"2018-07-17-1705_8",1
"2018-07-17-1705_9",0
"2018-07-17-1710_1",1
"2018-07-17-1710_10",0
"2018-07-17-1710_11",0
"2018-07-17-1710_12",0
"2018-07-17-1710_13",0
"2018-07-17-1710_14",0
"2018-07-17-1710_15",0
"2018-07-17-1710_16",0
"2018-07-17-1710_17",0
"2018-07-17-1710_18",0
"2018-07-17-1710_19",0
"2018-07-17-1710_2",0
"2018-07-17-1710_20",0
"2018-07-17-1710_21",1
"2018-07-17-1710_22",1
"2018-07-17-1710_23",0
"2018-07-17-1710_24",0
"2018-07-17-1710_25",0
"2018-07-17-1710_26",0
"2018-07-17-1710_27",1
"2018-07-17-1710_28",0
"2018-07-17-1710_29",0
"2018-07-17-1710_3",0
"2018-07-17-1710_30",0
"2018-07-17-1710_31",1
"2018-07-17-1710_32",0
"2018-07-17-1710_33",0
"2018-07-17-1710_34",1
"2018-07-17-1710_35",0
"2018-07-17-1710_36",0
"2018-07-17-1710_4",0
"2018-07-17-1710_5",1
"2018-07-17-1710_6",1
"2018-07-17-1710_7",0
"2018-07-17-1710_8",1
"2018-07-17-1710_9",0
